0.00,76.139,73.691
1.00,76.969,74.54
2.00,77.049,73.946
3.00,77.298,74.796
4.00,77.218,76.887
5.00,77.145,77.531
6.00,77.066,77.259
7.00,77.052,77.084
8.00,77.069,77.217
9.00,77.451,77.077
10.00,77.58,77.104
11.00,77.783,77.147
12.00,77.882,77.277
13.00,78.125,77.377
14.00,78.413,77.5
15.00,78.715,77.619
16.00,79.014,77.739
17.00,79.356,78.263
18.00,80.065,78.483
19.00,80.425,78.831
20.00,80.804,79.18
21.00,81.206,79.519
22.00,81.618,79.851
23.00,82.046,80.154
24.00,82.513,80.451
25.00,83.02,80.713
26.00,83.533,81.223
27.00,84.624,81.429
28.00,85.128,81.628
29.00,85.638,81.812
30.00,86.102,81.969
31.00,86.428,82.106
32.00,86.674,82.237
33.00,86.873,82.355
34.00,86.958,82.466
35.00,87.37,82.649
36.00,87.285,82.744
37.00,87.206,82.842
38.00,87.109,82.944
39.00,86.991,83.042
40.00,86.893,83.14
41.00,86.792,83.235
42.00,86.674,83.314
43.00,86.269,83.373
44.00,85.972,83.438
45.00,85.625,83.435
46.00,85.478,83.416
47.00,85.328,83.38
48.00,85.191,83.321
49.00,85.034,83.249
50.00,84.881,83.171
51.00,84.708,83.07
52.00,84.538,82.965
53.00,84.358,82.721
54.00,83.966,82.58
55.00,83.74,82.44
56.00,83.528,82.303
57.00,83.313,82.153
58.00,83.081,81.996
59.00,82.832,81.836
60.00,82.617,81.663
61.00,82.385,81.496
62.00,82.133,81.154
63.00,81.646,80.971
64.00,81.405,80.794
65.00,81.146,80.612
66.00,80.921,80.429
67.00,80.669,80.243
68.00,80.415,80.043
69.00,80.189,79.852
70.00,79.924,79.663
71.00,79.691,79.261
72.00,79.187,79.066
73.00,78.955,78.864
74.00,78.673,78.668
75.00,78.447,78.462
76.00,78.191,78.267
77.00,77.936,78.058
78.00,77.701,77.862
79.00,77.422,77.653
80.00,77.196,77.248
81.00,76.692,77.046
82.00,76.446,76.837
83.00,76.194,76.625
84.00,75.959,76.426
85.00,75.703,76.22
86.00,75.474,76.001
87.00,75.219,75.792
88.00,75,75.577
89.00,74.731,75.165
90.00,74.257,74.957
91.00,74.041,74.741
92.00,73.779,74.529
93.00,73.566,74.32
94.00,73.304,74.111
95.00,73.095,73.898
96.00,72.84,73.683
97.00,72.637,73.467
98.00,72.375,73.053
99.00,71.924,72.844
100.00,71.708,72.631
101.00,71.463,72.426
102.00,71.247,72.217
103.00,71.012,72.011
104.00,70.799,71.809
105.00,70.567,71.597
106.00,70.348,71.391
107.00,70.136,70.98
108.00,69.685,70.771
109.00,69.425,70.568
110.00,69.243,70.366
111.00,69,70.16
112.00,68.8,69.954
113.00,68.571,69.751
114.00,68.365,69.542
115.00,68.145,69.343
116.00,67.925,68.924
117.00,67.476,68.721
118.00,67.294,68.519
119.00,67.067,68.323
120.00,66.872,68.117
121.00,66.655,67.918
122.00,66.439,67.715
123.00,66.243,67.512
124.00,66.017,67.316
125.00,65.834,66.911
126.00,65.416,66.722
127.00,65.22,66.519
128.00,64.99,66.33
129.00,64.828,66.134
130.00,64.605,65.945
131.00,64.419,65.749
132.00,64.216,65.557
133.00,63.99,65.368
134.00,63.828,64.976
135.00,63.433,64.787
136.00,63.244,64.594
137.00,63.021,64.405
138.00,62.872,64.22
139.00,62.673,64.034
140.00,62.494,63.848
141.00,62.301,63.662
142.00,62.092,63.476
143.00,61.933,63.108
144.00,61.532,62.916
145.00,61.383,62.744
146.00,61.18,62.555
147.00,61.005,62.379
148.00,60.822,62.203
149.00,60.62,62.018
150.00,60.464,61.832
151.00,60.285,61.67
152.00,60.079,61.312
153.00,59.743,61.139
154.00,59.567,60.971
155.00,59.398,60.792
156.00,59.216,60.626
157.00,59.04,60.454
158.00,58.871,60.282
159.00,58.678,60.113
160.00,58.53,59.939
161.00,58.344,59.588
162.00,58.016,59.415
163.00,57.84,59.246
164.00,57.644,59.077
165.00,57.509,58.909
166.00,57.327,58.747
167.00,57.151,58.595
168.00,57.02,58.433
169.00,56.854,58.267
170.00,56.672,57.926
171.00,56.362,57.767
172.00,56.186,57.609
173.00,56.055,57.447
174.00,55.893,57.295
175.00,55.593,57.133
176.00,55.431,56.981
177.00,55.262,56.816
178.00,55.142,56.664
179.00,54.987,56.35
180.00,54.821,56.199
181.00,54.694,56.044
182.00,54.546,55.895
183.00,54.387,55.737
184.00,54.118,55.589
185.00,53.953,55.451
186.00,53.825,55.302
187.00,53.684,55.154
188.00,53.529,54.861
189.00,53.402,54.72
190.00,53.274,54.578
191.00,53.119,54.433
192.00,52.974,54.292
193.00,52.704,54.147
194.00,52.595,53.999
195.00,52.495,53.882
196.00,52.368,53.741
197.00,52.22,53.472
198.00,52.113,53.334
199.00,51.989,53.199
200.00,51.861,53.068
201.00,51.731,52.927
202.00,51.524,52.806
203.00,51.39,52.672
204.00,51.297,52.537
205.00,51.179,52.413
206.00,51.059,52.155
207.00,50.928,52.037
208.00,50.845,51.906
209.00,50.732,51.786
210.00,50.611,51.665
211.00,50.383,51.544
212.00,50.298,51.427
213.00,50.184,51.3
214.00,50.105,51.176
215.00,49.998,50.945
216.00,49.889,50.827
217.00,49.784,50.714
218.00,49.714,50.596
219.00,49.605,50.489
220.00,49.409,50.372
221.00,49.338,50.266
222.00,49.23,50.155
223.00,49.117,50.042
224.00,49.033,49.821
225.00,48.949,49.716
226.00,48.847,49.614
227.00,48.732,49.512
228.00,48.672,49.413
229.00,48.483,49.301
230.00,48.377,49.192
231.00,48.328,49.094
232.00,48.244,48.992
233.00,48.16,48.781
234.00,48.062,48.676
235.00,47.999,48.585
236.00,47.914,48.483
237.00,47.823,48.388
238.00,47.662,48.283
239.00,47.592,48.188
240.00,47.504,48.097
241.00,47.406,47.998
242.00,47.35,47.805
243.00,47.276,47.714
244.00,47.188,47.636
245.00,47.101,47.542
246.00,47.031,47.447
247.00,46.894,47.362
248.00,46.813,47.271
249.00,46.726,47.18
250.00,46.687,47.085
251.00,46.61,46.916
252.00,46.526,46.825
253.00,46.438,46.741
254.00,46.403,46.656
255.00,46.347,46.576
256.00,46.186,46.488
257.00,46.119,46.404
258.00,46.081,46.326
259.00,46.011,46.235
260.00,45.937,46.081
261.00,45.849,45.993
262.00,45.811,45.912
263.00,45.751,45.835
264.00,45.678,45.754
265.00,45.537,45.67
266.00,45.502,45.596
267.00,45.443,45.512
268.00,45.355,45.427
269.00,45.281,45.276
270.00,45.236,45.199
271.00,45.187,45.129
272.00,45.117,45.051
273.00,45.05,44.974
274.00,44.931,44.904
275.00,44.892,44.82
276.00,44.826,44.739
277.00,44.745,44.669
278.00,44.661,44.528
279.00,44.622,44.458
280.00,44.581,44.377
281.00,44.521,44.307
282.00,44.451,44.223
283.00,44.328,44.152
284.00,44.279,44.093
285.00,44.219,44.022
286.00,44.146,43.949
287.00,44.069,43.808
288.00,44.02,43.741
289.00,43.992,43.668
290.00,43.925,43.601
291.00,43.851,43.527
292.00,43.708,43.46
293.00,43.69,43.387
294.00,43.645,43.32
295.00,43.568,43.25
296.00,43.497,43.102
297.00,43.42,43.039
298.00,43.403,42.976
299.00,43.354,42.906
300.00,43.287,42.839
301.00,43.147,42.776
302.00,43.084,42.702
303.00,43.056,42.632
304.00,43.004,42.569
305.00,42.933,42.442
306.00,42.856,42.372
307.00,42.79,42.305
308.00,42.73,42.232
309.00,42.699,42.172
310.00,42.563,42.109
311.00,42.506,42.038
312.00,42.439,41.972
313.00,42.383,41.898
314.00,42.359,41.768
315.00,42.303,41.698
316.00,42.225,41.631
317.00,42.148,41.568
318.00,42.078,41.501
319.00,42.008,41.431
320.00,41.949,41.378
321.00,41.882,41.315
322.00,41.819,41.238
323.00,41.745,41.118
324.00,41.668,41.037
325.00,41.633,40.988
326.00,41.602,40.914
327.00,41.546,40.858
328.00,41.412,40.791
329.00,41.332,40.721
330.00,41.262,40.665
331.00,41.22,40.591
332.00,41.181,40.479
333.00,41.125,40.412
334.00,41.062,40.345
335.00,40.988,40.279
336.00,40.915,40.215
337.00,40.771,40.152
338.00,40.722,40.085
339.00,40.697,40.019
340.00,40.655,39.955
341.00,40.585,39.822
342.00,40.505,39.75
343.00,40.441,39.683
344.00,40.364,39.622
345.00,40.294,39.55
346.00,40.147,39.493
347.00,40.077,39.435
348.00,40.003,39.364
349.00,39.928,39.303
350.00,39.867,39.174
351.00,39.807,39.106
352.00,39.792,39.042
353.00,39.753,38.974
354.00,39.703,38.909
355.00,39.596,38.845
356.00,39.539,38.784
357.00,39.471,38.723
358.00,39.414,38.655
359.00,39.357,38.537
360.00,39.292,38.461
361.00,39.228,38.401
362.00,39.164,38.333
363.00,39.103,38.268
364.00,38.974,38.2
365.00,38.924,38.143
366.00,38.864,38.075
367.00,38.796,38.01
368.00,38.739,37.892
369.00,38.681,37.824
370.00,38.617,37.756
371.00,38.549,37.681
372.00,38.496,37.634
373.00,38.374,37.563
374.00,38.313,37.495
375.00,38.253,37.438
376.00,38.188,37.373
377.00,38.138,37.251
378.00,38.074,37.173
379.00,38.002,37.115
380.00,37.938,37.051
381.00,37.874,36.99
382.00,37.756,36.922
383.00,37.688,36.857
384.00,37.624,36.807
385.00,37.563,36.743
386.00,37.499,36.621
387.00,37.427,36.56
388.00,37.366,36.492
389.00,37.305,36.435
390.00,37.237,36.371
391.00,37.116,36.303
392.00,37.052,36.249
393.00,36.984,36.188
394.00,36.934,36.12
395.00,36.866,35.998
396.00,36.805,35.944
397.00,36.744,35.88
398.00,36.676,35.812
399.00,36.619,35.747
400.00,36.505,35.69
401.00,36.437,35.633
402.00,36.372,35.572
403.00,36.312,35.511
404.00,36.251,35.389
405.00,36.194,35.325
406.00,36.136,35.275
407.00,36.065,35.21
408.00,36.008,35.153
409.00,35.879,35.089
410.00,35.825,35.031
411.00,35.765,34.963
412.00,35.715,34.902
413.00,35.647,34.799
414.00,35.586,34.741
415.00,35.525,34.673
416.00,35.468,34.616
417.00,35.407,34.548
418.00,35.286,34.483
419.00,35.221,34.423
420.00,35.157,34.362
421.00,35.11,34.312
422.00,35.053,34.197
423.00,34.996,34.14
424.00,34.942,34.068
425.00,34.874,34.014
426.00,34.824,33.95
427.00,34.696,33.9
428.00,34.638,33.839
429.00,34.578,33.785
430.00,34.517,33.721
431.00,34.46,33.599
432.00,34.402,33.538
433.00,34.342,33.492
434.00,34.288,33.449
435.00,34.238,33.377
436.00,34.116,33.327
437.00,34.045,33.27
438.00,34.002,33.209
439.00,33.945,33.155
440.00,33.888,33.048
441.00,33.845,32.983
442.00,33.777,32.944
443.00,33.709,32.894
444.00,33.659,32.84
445.00,33.559,32.776
446.00,33.501,32.722
447.00,33.448,32.661
448.00,33.398,32.611
449.00,33.341,32.503
450.00,33.28,32.442
451.00,33.222,32.389
452.00,33.169,32.339
453.00,33.115,32.281
454.00,32.994,32.224
455.00,32.94,32.174
456.00,32.893,32.12
457.00,32.833,32.056
458.00,32.775,31.952
459.00,32.736,31.895
460.00,32.682,31.855
461.00,32.636,31.812
462.00,32.579,31.755
463.00,32.464,31.698
464.00,32.414,31.651
465.00,32.36,31.594
466.00,32.307,31.533
467.00,32.264,31.422
468.00,32.21,31.372
469.00,32.146,31.325
470.00,32.096,31.275
471.00,32.046,31.222
472.00,31.942,31.175
473.00,31.881,31.118
474.00,31.838,31.064
475.00,31.781,31.003
476.00,31.728,30.91
477.00,31.67,30.863
478.00,31.635,30.802
479.00,31.577,30.752
480.00,31.527,30.706
481.00,31.427,30.656
482.00,31.377,30.609
483.00,31.327,30.552
484.00,31.28,30.509
485.00,31.22,30.405
486.00,31.173,30.362
487.00,31.116,30.308
488.00,31.077,30.248
489.00,31.023,30.212
490.00,30.926,30.162
491.00,30.88,30.097
492.00,30.826,30.043
493.00,30.772,30.004
494.00,30.726,29.898
495.00,30.683,29.861
496.00,30.622,29.806
497.00,30.579,29.769
498.00,30.529,29.714
499.00,30.433,29.659
500.00,30.386,29.623
501.00,30.336,29.575
502.00,30.282,29.516
503.00,30.247,29.417
504.00,30.189,29.366
505.00,30.147,29.314
506.00,30.093,29.256
507.00,30.032,29.208
508.00,29.945,29.171
509.00,29.893,29.127
510.00,29.839,29.09
511.00,29.798,29.035
512.00,29.747,28.933
513.00,29.699,28.881
514.00,29.652,28.833
515.00,29.6,28.801
516.00,29.56,28.738
517.00,29.457,28.687
518.00,29.417,28.639
519.00,29.373,28.584
520.00,29.34,28.547
521.00,29.281,28.452
522.00,29.234,28.393
523.00,29.186,28.36
524.00,29.142,28.301
525.00,29.102,28.261
526.00,28.999,28.217
527.00,28.955,28.158
528.00,28.915,28.122
529.00,28.871,28.081
530.00,28.816,27.99
531.00,28.776,27.931
532.00,28.721,27.898
533.00,28.677,27.854
534.00,28.637,27.803
535.00,28.545,27.769
536.00,28.508,27.733
537.00,28.472,27.685
538.00,28.424,27.634
539.00,28.362,27.546
540.00,28.332,27.502
541.00,28.285,27.461
542.00,28.241,27.417
543.00,28.2,27.373
544.00,28.109,27.318
545.00,28.057,27.285
546.00,28.028,27.245
547.00,27.981,27.201
548.00,27.937,27.113
549.00,27.893,27.069
550.00,27.863,27.028
551.00,27.823,26.98
552.00,27.775,26.936
553.00,27.687,26.896
554.00,27.64,26.848
555.00,27.603,26.812
556.00,27.555,26.779
557.00,27.519,26.68
558.00,27.467,26.658
559.00,27.435,26.614
560.00,27.394,26.562
561.00,27.343,26.525
562.00,27.266,26.489
563.00,27.226,26.448
564.00,27.2,26.401
565.00,27.145,26.364
566.00,27.112,26.287
567.00,27.064,26.239
568.00,27.024,26.195
569.00,26.98,26.158
570.00,26.943,26.118
571.00,26.874,26.085
572.00,26.83,26.037
573.00,26.775,26.001
574.00,26.745,25.96
575.00,26.694,25.887
576.00,26.665,25.847
577.00,26.632,25.81
578.00,26.591,25.769
579.00,26.551,25.729
580.00,26.474,25.696
581.00,26.437,25.659
582.00,26.405,25.619
583.00,26.368,25.582
584.00,26.32,25.501
585.00,26.287,25.461
586.00,26.247,25.435
587.00,26.214,25.402
588.00,26.181,25.355
589.00,26.089,25.318
590.00,26.056,25.281
591.00,26.027,25.252
592.00,25.99,25.204
593.00,25.954,25.134
594.00,25.913,25.098
595.00,25.869,25.057
596.00,25.833,25.02
597.00,25.8,24.987
598.00,25.723,24.951
599.00,25.694,24.918
600.00,25.657,24.877
601.00,25.624,24.844
602.00,25.58,24.764
603.00,25.554,24.734
604.00,25.518,24.69
605.00,25.474,24.664
606.00,25.433,24.624
607.00,25.367,24.587
608.00,25.323,24.554
609.00,25.29,24.517
610.00,25.257,24.492
611.00,25.224,24.418
612.00,25.195,24.393
613.00,25.162,24.356
614.00,25.129,24.315
615.00,25.085,24.29
616.00,25.019,24.253
617.00,24.975,24.209
618.00,24.942,24.187
619.00,24.92,24.154
620.00,24.883,24.091
621.00,24.858,24.062
622.00,24.817,24.022
623.00,24.784,24
624.00,24.748,23.959
625.00,24.693,23.933
626.00,24.652,23.9
627.00,24.627,23.871
628.00,24.579,23.842
629.00,24.55,23.776
630.00,24.524,23.731
631.00,24.487,23.702
632.00,24.447,23.673
633.00,24.418,23.64
634.00,24.352,23.596
635.00,24.308,23.566
636.00,24.282,23.526
637.00,24.253,23.5
638.00,24.205,23.438
639.00,24.19,23.405
640.00,24.154,23.375
641.00,24.124,23.353
642.00,24.088,23.324
643.00,24.022,23.287
644.00,24,23.265
645.00,23.967,23.228
646.00,23.937,23.202
647.00,23.905,23.129
648.00,23.872,23.1
649.00,23.842,23.067
650.00,23.809,23.041
651.00,23.776,23.008
652.00,23.728,22.997
653.00,23.692,22.956
654.00,23.662,22.931
655.00,23.63,22.905
656.00,23.6,22.846
657.00,23.571,22.813
658.00,23.538,22.784
659.00,23.501,22.762
660.00,23.472,22.729
661.00,23.424,22.71
662.00,23.391,22.67
663.00,23.354,22.64
664.00,23.329,22.611
665.00,23.303,22.556
666.00,23.266,22.53
667.00,23.23,22.49
668.00,23.215,22.468
669.00,23.182,22.438
670.00,23.134,22.405
671.00,23.087,22.383
672.00,23.061,22.358
673.00,23.039,22.328
674.00,23.017,22.281
675.00,22.98,22.247
676.00,22.951,22.233
677.00,22.936,22.207
678.00,22.903,22.17
679.00,22.852,22.137
680.00,22.83,22.119
681.00,22.79,22.101
682.00,22.768,22.067
683.00,22.738,22.001
684.00,22.705,21.987
685.00,22.691,21.954
686.00,22.665,21.928
687.00,22.639,21.898
688.00,22.577,21.873
689.00,22.551,21.847
690.00,22.529,21.814
691.00,22.5,21.792
692.00,22.467,21.744
693.00,22.438,21.722
694.00,22.423,21.693
695.00,22.397,21.663
696.00,22.368,21.638
697.00,22.313,21.608
698.00,22.284,21.594
699.00,22.262,21.568
700.00,22.24,21.549
701.00,22.21,21.494
702.00,22.188,21.472
703.00,22.166,21.454
704.00,22.126,21.432
705.00,22.104,21.406
706.00,22.067,21.38
707.00,22.053,21.355
708.00,22.016,21.333
709.00,21.99,21.303
710.00,21.965,21.256
711.00,21.924,21.226
712.00,21.895,21.204
713.00,21.873,21.178
714.00,21.847,21.16
715.00,21.814,21.138
716.00,21.785,21.109
717.00,21.752,21.086
718.00,21.726,21.057
719.00,21.715,21.009
720.00,21.682,20.987
721.00,21.66,20.969
722.00,21.635,20.958
723.00,21.609,20.947
724.00,21.55,20.903
725.00,21.521,20.884
726.00,21.503,20.859
727.00,21.495,20.833
728.00,21.47,20.785
729.00,21.44,20.767
730.00,21.422,20.752
731.00,21.393,20.723
732.00,21.374,20.697
733.00,21.327,20.671
734.00,21.305,20.653
735.00,21.286,20.638
736.00,21.283,20.616
737.00,21.257,20.576
738.00,21.228,20.55
739.00,21.202,20.524
740.00,21.18,20.513
741.00,21.158,20.484
742.00,21.118,20.462
743.00,21.081,20.436
744.00,21.063,20.418
745.00,21.044,20.396
746.00,21.026,20.348
747.00,20.993,20.333
748.00,20.975,20.308
749.00,20.956,20.289
750.00,20.927,20.278
751.00,20.886,20.26
752.00,20.868,20.234
753.00,20.865,20.205
754.00,20.839,20.182
755.00,20.821,20.153
756.00,20.791,20.131
757.00,20.773,20.109
758.00,20.747,20.087
759.00,20.718,20.065
760.00,20.674,20.054
761.00,20.648,20.036
762.00,20.633,20.013
763.00,20.612,20.002
764.00,20.597,19.969
765.00,20.571,19.935
766.00,20.553,19.909
767.00,20.535,19.886
768.00,20.512,19.872
769.00,20.472,19.853
770.00,20.446,19.834
771.00,20.428,19.8
772.00,20.417,19.774
773.00,20.384,19.737
774.00,20.369,19.722
775.00,20.351,19.707
776.00,20.322,19.688
777.00,20.314,19.669
778.00,20.281,19.658
779.00,20.252,19.632
780.00,20.238,19.609
781.00,20.208,19.602
782.00,20.201,19.561
783.00,20.179,19.538
784.00,20.153,19.52
785.00,20.131,19.501
786.00,20.113,19.482
787.00,20.08,19.471
788.00,20.065,19.441
789.00,20.043,19.426
790.00,20.021,19.411
791.00,20.014,19.366
792.00,19.984,19.351
793.00,19.981,19.34
794.00,19.954,19.317
795.00,19.936,19.299
796.00,19.898,19.268
797.00,19.868,19.261
798.00,19.85,19.246
799.00,19.831,19.231
800.00,19.809,19.205
801.00,19.794,19.182
802.00,19.786,19.152
803.00,19.771,19.141
804.00,19.756,19.13
805.00,19.7,19.115
806.00,19.689,19.1
807.00,19.663,19.077
808.00,19.663,19.066
809.00,19.633,19.032
810.00,19.607,19.014
811.00,19.592,18.999
812.00,19.574,18.991
813.00,19.551,18.972
814.00,19.514,18.957
815.00,19.495,18.931
816.00,19.484,18.909
817.00,19.462,18.897
818.00,19.428,18.875
819.00,19.428,18.856
820.00,19.402,18.841
821.00,19.387,18.815
822.00,19.38,18.804
823.00,19.339,18.792
824.00,19.313,18.777
825.00,19.301,18.762
826.00,19.282,18.736
827.00,19.268,18.713
828.00,19.264,18.691
829.00,19.245,18.68
830.00,19.226,18.654
831.00,19.204,18.642
832.00,19.182,18.62
833.00,19.163,18.605
834.00,19.141,18.586
835.00,19.126,18.575
836.00,19.118,18.537
837.00,19.092,18.522
838.00,19.081,18.519
839.00,19.062,18.489
840.00,19.044,18.485
841.00,19.01,18.466
842.00,19.003,18.462
843.00,18.98,18.429
844.00,18.958,18.429
845.00,18.943,18.384
846.00,18.928,18.384
847.00,18.913,18.372
848.00,18.905,18.354
849.00,18.879,18.339
850.00,18.853,18.316
851.00,18.838,18.301
852.00,18.823,18.297
853.00,18.801,18.275
854.00,18.79,18.252
855.00,18.782,18.23
856.00,18.764,18.219
857.00,18.741,18.2
858.00,18.73,18.189
859.00,18.693,18.166
860.00,18.681,18.144
861.00,18.663,18.129
862.00,18.644,18.11
863.00,18.633,18.095
864.00,18.625,18.087
865.00,18.599,18.084
866.00,18.588,18.069
867.00,18.573,18.05
868.00,18.543,18.031
869.00,18.528,18.024
870.00,18.524,18.016
871.00,18.506,17.994
872.00,18.495,17.968
873.00,18.476,17.953
874.00,18.465,17.941
875.00,18.45,17.934
876.00,18.442,17.915
877.00,18.401,17.908
878.00,18.383,17.893
879.00,18.39,17.874
880.00,18.371,17.866
881.00,18.36,17.84
882.00,18.342,17.821
883.00,18.323,17.806
884.00,18.315,17.799
885.00,18.304,17.78
886.00,18.271,17.78
887.00,18.256,17.769
888.00,18.237,17.758
889.00,18.222,17.739
890.00,18.211,17.717
891.00,18.203,17.709
892.00,18.185,17.694
893.00,18.185,17.687
894.00,18.158,17.664
895.00,18.121,17.649
896.00,18.114,17.63
897.00,18.102,17.619
898.00,18.091,17.608
899.00,18.076,17.597
900.00,18.057,17.578
901.00,18.05,17.563
902.00,18.039,17.559
903.00,18.028,17.537
904.00,18.001,17.529
905.00,17.994,17.518
906.00,17.971,17.499
907.00,17.956,17.499
908.00,17.945,17.473
909.00,17.934,17.458
910.00,17.923,17.454
911.00,17.911,17.421
912.00,17.904,17.417
913.00,17.885,17.402
914.00,17.855,17.387
915.00,17.855,17.379
916.00,17.84,17.365
917.00,17.833,17.342
918.00,17.829,17.331
919.00,17.822,17.32
920.00,17.807,17.316
